Highest Layer,Transport Layer,Dest IP,Source IP,Dest Port,Source Port,Packet Length,Packets/Time,Target
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.203,192.168.3.255,138,138,211,1,0
udp,udp,192.168.3.209,192.168.3.255,138,138,211,1,0
udp,udp,192.168.3.205,192.168.3.255,138,138,211,1,0
udp,udp,192.168.3.207,192.168.3.255,138,138,211,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,183.136.225.45,192.168.3.50,54538,9002,44,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,fe80::9d88:b591:7d7f:b1a9,ff02::1:2,546,547,137,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.248,192.168.3.255,138,138,226,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.248,192.168.3.255,138,138,226,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,fe80::f85e:a60a:79c1:fb5f,ff02::1:2,546,547,137,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.248,192.168.3.255,138,138,226,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,fe80::f85e:a60a:79c1:fb5f,ff02::1:2,546,547,137,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,52,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,52,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10137,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.39,225.3.3.3,7170,53,61,1,0
udp,udp,192.168.3.39,225.3.3.3,7170,53,61,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.248,192.168.3.255,138,138,226,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,fe80::f85e:a60a:79c1:fb5f,ff02::1:2,546,547,137,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10137,22,40,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.248,192.168.3.255,138,138,226,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,84,1,0
udp,udp,fe80::f85e:a60a:79c1:fb5f,ff02::1:2,546,547,137,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,92,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,100,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,100,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,100,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,92,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,100,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,100,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
vrrp,vrrp,192.168.3.253,224.0.0.18,0,0,40,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
udp,udp,192.168.3.207,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10141,116,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,10137,148,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10141,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,1448,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,1500,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,76,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
udp,udp,192.168.3.206,192.168.3.255,5010,5010,116,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,52,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,1404,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,52,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,10137,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,1228,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
tcp,tcp,58.60.1.42,192.168.3.50,36825,22,40,1,0
tcp,tcp,192.168.3.50,58.60.1.42,22,36825,84,1,0
